index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
238,7.48421681,51.44372099,260.57,78.444,22.00,-84.00,-7.00,7.485975,51.441898,1845.000000
239,7.48390482,51.44372569,260.77,78.372,16.00,-73.00,-7.00,7.485975,51.441898,1845.000000
240,7.48359793,51.44372499,260.92,77.796,16.00,-73.00,-7.00,7.485975,51.441898,1845.000000
241,7.48328479,51.44371459,261.18,76.716,13.00,-86.00,-9.00,7.485975,51.441898,1845.000000
242,7.48298328,51.44370482,261.36,76.356,13.00,-86.00,-9.00,7.485975,51.441898,1845.000000
243,7.48267679,51.44369568,261.55,76.644,7.00,-85.00,-6.00,7.485975,51.441898,1845.000000
244,7.48237398,51.44368697,261.80,77.112,7.00,-85.00,-6.00,7.485975,51.441898,1845.000000
245,7.48206052,51.44367745,262.04,77.796,7.00,-85.00,-6.00,7.485975,51.441898,1845.000000
246,7.48174202,51.44366226,262.19,78.66,10.00,-90.00,-10.00,7.485975,51.441898,1845.000000
247,7.48142465,51.44364689,262.25,79.452,10.00,-90.00,-10.00,7.485975,51.441898,1845.000000
248,7.48110607,51.44363115,262.27,79.776,16.00,-92.00,-7.00,7.485975,51.441898,1845.000000
249,7.48078649,51.44361192,262.28,80.028,16.00,-92.00,-7.00,7.485975,51.441898,1845.000000
250,7.48046913,51.44359393,262.21,80.388,20.00,-90.00,-6.00,7.485975,51.441898,1845.000000
251,7.48014848,51.44357160,262.12,81.468,20.00,-90.00,-6.00,7.485975,51.441898,1845.000000
252,7.47982392,51.44354946,262.04,81.936,20.00,-87.00,-6.00,7.485975,51.441898,1845.000000
253,7.47949988,51.44352128,261.94,83.016,20.00,-87.00,-6.00,7.485975,51.441898,1845.000000
254,7.47916643,51.44349227,261.80,84.492,18.00,-85.00,-9.00,7.485975,51.441898,1845.000000
255,7.47882821,51.44346384,261.60,86.004,18.00,-85.00,-9.00,7.485975,51.441898,1845.000000
256,7.47848549,51.44343563,261.32,87.732,19.00,-84.00,-6.00,7.485975,51.441898,1845.000000
257,7.47813324,51.44340689,260.93,89.748,19.00,-84.00,-6.00,7.485975,51.441898,1845.000000
258,7.47777608,51.44337851,260.54,89.46,21.00,-83.00,-5.00,7.485975,51.441898,1845.000000
259,7.47742239,51.44334948,260.17,89.676,21.00,-83.00,-5.00,7.485975,51.441898,1845.000000
260,7.47706854,51.44332043,259.80,89.244,18.00,-86.00,-6.00,7.485975,51.441898,1845.000000
261,7.47671143,51.44329053,259.43,90.648,18.00,-86.00,-6.00,7.485975,51.441898,1845.000000
262,7.47634948,51.44325911,259.01,91.8,18.00,-77.00,-5.00,7.485975,51.441898,1845.000000
263,7.47598186,51.44322382,258.54,93.348,18.00,-77.00,-5.00,7.485975,51.441898,1845.000000
