index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
200,7.45941176,51.51670694,141.82,52.668,1.00,-81.00,-9.00,7.457723,51.519255,860.000000
201,7.45919724,51.51668098,139.45,53.964,1.00,-81.00,-9.00,7.457723,51.519255,860.000000
202,7.45898695,51.51665542,137.31,53.496,2.00,-81.00,-11.00,7.457723,51.519255,860.000000
203,7.45877633,51.51662977,135.90,53.352,2.00,-81.00,-11.00,7.457723,51.519255,860.000000
204,7.45857366,51.51661445,135.37,52.416,3.00,-83.00,-13.00,7.457723,51.519255,860.000000
205,7.45837044,51.51660473,134.87,52.416,3.00,-83.00,-13.00,7.457723,51.519255,860.000000
206,7.45816801,51.51656643,135.21,51.192,0.00,-85.00,-13.00,7.457723,51.519255,860.000000
207,7.45796137,51.51652886,136.55,50.832,0.00,-85.00,-13.00,7.457723,51.519255,860.000000
208,7.45777474,51.51649113,138.63,46.836,12.00,-77.00,-9.00,7.457294,51.515107,860.000000
209,7.45760430,51.51645998,141.16,41.472,12.00,-77.00,-9.00,7.457294,51.515107,860.000000
210,7.45746168,51.51643411,143.13,35.928,-1.00,-79.00,-12.00,7.457294,51.515107,860.000000
211,7.45733817,51.51641091,145.24,28.836,-1.00,-79.00,-12.00,7.457294,51.515107,860.000000
212,7.45722193,51.51639166,146.19,26.928,7.00,-75.00,-9.00,7.457294,51.515107,860.000000
213,7.45710420,51.51637649,146.48,25.632,7.00,-75.00,-9.00,7.457294,51.515107,860.000000
214,7.45699810,51.51636214,146.21,24.192,9.00,-74.00,-9.00,7.457294,51.515107,860.000000
215,7.45689752,51.51634759,146.10,23.58,9.00,-74.00,-9.00,7.457294,51.515107,860.000000
216,7.45680608,51.51632844,146.17,22.032,9.00,-74.00,-9.00,7.457294,51.515107,860.000000
217,7.45614720,51.51622490,146.15,17.424,11.00,-72.00,-7.00,7.457294,51.515107,860.000000
218,7.45662945,51.51628987,146.80,21.456,11.00,-72.00,-7.00,7.457294,51.515107,860.000000
219,7.45649858,51.51624795,146.43,21.456,14.00,-74.00,-9.00,7.457294,51.515107,860.000000
220,7.45640299,51.51622188,145.58,29.952,14.00,-74.00,-9.00,7.457294,51.515107,860.000000
221,7.45630156,51.51619058,144.13,32.4,12.00,-73.00,-9.00,7.457294,51.515107,860.000000
222,7.45618647,51.51616386,143.16,32.832,12.00,-73.00,-9.00,7.457294,51.515107,860.000000
223,7.45607294,51.51613513,142.19,30.204,19.00,-69.00,-10.00,7.457294,51.515107,860.000000
224,7.45596135,51.51610515,141.06,28.62,19.00,-69.00,-10.00,7.457294,51.515107,860.000000
225,7.45586224,51.51607169,139.61,26.352,22.00,-65.00,-5.00,7.457294,51.515107,860.000000
226,7.45576337,51.51602871,138.24,27.9,22.00,-65.00,-5.00,7.457294,51.515107,860.000000
227,7.45566295,51.51598764,137.18,29.124,25.00,-60.00,-6.00,7.457294,51.515107,860.000000
228,7.45554919,51.51594798,136.44,32.04,25.00,-60.00,-6.00,7.457294,51.515107,860.000000
229,7.45543275,51.51589108,136.23,35.856,20.00,-75.00,-7.00,7.457294,51.515107,860.000000
