index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
237,7.47145963,51.51123537,140.97,44.208,16.00,-99.00,-7.00,7.474795,51.512835,2680.000000
238,7.47157502,51.51132543,139.49,48.06,16.00,-99.00,-7.00,7.474795,51.512835,2680.000000
239,7.47168914,51.51141502,138.13,47.34,15.00,-99.00,-9.00,7.474795,51.512835,2680.000000
240,7.47180251,51.51150174,137.20,45.54,15.00,-99.00,-9.00,7.474795,51.512835,2680.000000
241,7.47191818,51.51158621,136.29,45.288,15.00,-100.00,-8.00,7.474795,51.512835,2680.000000
242,7.47203506,51.51167399,135.58,45.072,15.00,-100.00,-8.00,7.474795,51.512835,2680.000000
243,7.47215765,51.51176261,134.55,46.26,17.00,-98.00,-8.00,7.474795,51.512835,2680.000000
244,7.47227457,51.51184778,134.12,45.792,17.00,-98.00,-8.00,7.474795,51.512835,2680.000000
245,7.47238161,51.51193044,134.15,43.344,21.00,-97.00,-7.00,7.474795,51.512835,2680.000000
246,7.47247814,51.51201471,134.43,40.716,21.00,-97.00,-7.00,7.474795,51.512835,2680.000000
247,7.47256746,51.51210031,134.66,39.528,23.00,-93.00,-6.00,7.474795,51.512835,2680.000000
248,7.47263414,51.51218127,135.45,33.66,23.00,-93.00,-6.00,7.474795,51.512835,2680.000000
249,7.47268386,51.51224528,136.26,24.3,23.00,-93.00,-6.00,7.474795,51.512835,2680.000000
250,7.47269679,51.51229369,137.32,16.812,22.00,-87.00,-6.00,7.474795,51.512835,2680.000000
251,7.47270857,51.51233958,138.43,15.876,22.00,-87.00,-6.00,7.474795,51.512835,2680.000000
252,7.47271494,51.51236749,138.56,7.92,25.00,-84.00,-7.00,7.474795,51.512835,2680.000000
253,7.47271499,51.51236756,138.72,1.62,25.00,-84.00,-7.00,7.474795,51.512835,2680.000000
254,7.47271499,51.51236757,138.88,1.008,27.00,-85.00,-6.00,7.474795,51.512835,2680.000000
255,7.47271499,51.51236757,138.89,0,27.00,-85.00,-6.00,7.474795,51.512835,2680.000000
256,7.47271499,51.51236757,138.91,0,27.00,-86.00,-6.00,7.474795,51.512835,2680.000000
257,7.47271499,51.51236757,138.93,0,27.00,-86.00,-6.00,7.474795,51.512835,2680.000000
258,7.47271499,51.51236757,138.95,0,25.00,-86.00,-6.00,7.474795,51.512835,2680.000000
259,7.47271499,51.51236757,138.97,0,25.00,-86.00,-6.00,7.474795,51.512835,2680.000000
260,7.47271499,51.51236757,138.98,0,31.00,-86.00,-8.00,7.474795,51.512835,2680.000000
261,7.47271499,51.51236757,139.00,0,31.00,-86.00,-8.00,7.474795,51.512835,2680.000000
262,7.47271499,51.51236757,139.02,0,25.00,-86.00,-7.00,7.474795,51.512835,2680.000000
263,7.47271499,51.51236757,139.04,0,25.00,-86.00,-7.00,7.474795,51.512835,2680.000000
264,7.47271499,51.51236757,139.06,0,29.00,-86.00,-6.00,7.474795,51.512835,2680.000000
265,7.47271499,51.51236757,139.08,0,29.00,-86.00,-6.00,7.474795,51.512835,2680.000000
